lr_er,lr_er_desc,handNumber,handResult,handsWonRunningTotal,avgHandsWonRunningTotal
0.1_0.3,"lr: 0.1, er: 0.3",10000,1,3810,0.381
0.1_0.3,"lr: 0.1, er: 0.3",20000,1,7648,0.3824
0.1_0.3,"lr: 0.1, er: 0.3",30000,1,11589,0.3863
0.1_0.3,"lr: 0.1, er: 0.3",40000,0,15563,0.389075
0.1_0.3,"lr: 0.1, er: 0.3",50000,0,19385,0.3877
0.1_0.3,"lr: 0.1, er: 0.3",60000,0,23257,0.38761666666666666
0.1_0.3,"lr: 0.1, er: 0.3",70000,0,27129,0.3875571428571429
0.1_0.3,"lr: 0.1, er: 0.3",80000,0,31020,0.38775
0.1_0.3,"lr: 0.1, er: 0.3",90000,1,34888,0.38764444444444446
0.1_0.3,"lr: 0.1, er: 0.3",100000,0,38869,0.38869
0.1_0.3,"lr: 0.1, er: 0.3",110000,0,42850,0.38954545454545453
0.1_0.3,"lr: 0.1, er: 0.3",120000,1,46783,0.3898583333333333
0.1_0.3,"lr: 0.1, er: 0.3",130000,0,50684,0.38987692307692307
0.1_0.3,"lr: 0.1, er: 0.3",140000,1,54605,0.39003571428571426
0.1_0.3,"lr: 0.1, er: 0.3",150000,0,58617,0.39078
0.1_0.3,"lr: 0.1, er: 0.3",160000,0,62534,0.3908375
0.1_0.3,"lr: 0.1, er: 0.3",170000,1,66474,0.3910235294117647
0.1_0.3,"lr: 0.1, er: 0.3",180000,1,70423,0.3912388888888889
0.1_0.3,"lr: 0.1, er: 0.3",190000,0,74373,0.39143684210526314
0.1_0.3,"lr: 0.1, er: 0.3",200000,1,78376,0.39188
0.1_0.3,"lr: 0.1, er: 0.3",210000,0,82330,0.39204761904761903
0.1_0.3,"lr: 0.1, er: 0.3",220000,0,86369,0.3925863636363636
0.1_0.3,"lr: 0.1, er: 0.3",230000,0,90384,0.3929739130434783
0.1_0.3,"lr: 0.1, er: 0.3",240000,1,94384,0.39326666666666665
0.1_0.3,"lr: 0.1, er: 0.3",250000,0,98388,0.393552
0.1_0.3,"lr: 0.1, er: 0.3",260000,1,102475,0.39413461538461536
0.1_0.3,"lr: 0.1, er: 0.3",270000,0,106433,0.3941962962962963
0.1_0.3,"lr: 0.1, er: 0.3",280000,0,110520,0.39471428571428574
0.1_0.3,"lr: 0.1, er: 0.3",290000,0,114626,0.39526206896551724
0.1_0.3,"lr: 0.1, er: 0.3",300000,0,118661,0.39553666666666665
0.1_0.3,"lr: 0.1, er: 0.3",310000,1,122632,0.39558709677419357
0.1_0.3,"lr: 0.1, er: 0.3",320000,1,126562,0.39550625
0.1_0.3,"lr: 0.1, er: 0.3",330000,0,130533,0.39555454545454544
0.1_0.3,"lr: 0.1, er: 0.3",340000,0,134609,0.39590882352941176
0.1_0.3,"lr: 0.1, er: 0.3",350000,0,138608,0.3960228571428571
0.1_0.3,"lr: 0.1, er: 0.3",360000,1,142619,0.39616388888888887
0.1_0.3,"lr: 0.1, er: 0.3",370000,1,146712,0.39651891891891894
0.1_0.3,"lr: 0.1, er: 0.3",380000,1,150667,0.39649210526315787
0.1_0.3,"lr: 0.1, er: 0.3",390000,0,154734,0.3967538461538462
0.1_0.3,"lr: 0.1, er: 0.3",400000,0,158797,0.3969925
0.1_0.3,"lr: 0.1, er: 0.3",410000,1,162813,0.3971048780487805
0.1_0.3,"lr: 0.1, er: 0.3",420000,0,166876,0.3973238095238095
0.1_0.3,"lr: 0.1, er: 0.3",430000,1,170940,0.3975348837209302
0.1_0.3,"lr: 0.1, er: 0.3",440000,0,175041,0.39782045454545456
0.1_0.3,"lr: 0.1, er: 0.3",450000,0,179010,0.3978
0.1_0.3,"lr: 0.1, er: 0.3",460000,1,183100,0.39804347826086955
0.1_0.3,"lr: 0.1, er: 0.3",470000,1,187142,0.39817446808510637
0.1_0.3,"lr: 0.1, er: 0.3",480000,0,191286,0.3985125
0.1_0.3,"lr: 0.1, er: 0.3",490000,0,195266,0.3985020408163265
0.1_0.3,"lr: 0.1, er: 0.3",500000,1,199309,0.398618
0.1_0.3,"lr: 0.1, er: 0.3",510000,0,203359,0.39874313725490196
0.1_0.3,"lr: 0.1, er: 0.3",520000,0,207350,0.39875
0.1_0.3,"lr: 0.1, er: 0.3",530000,0,211486,0.3990301886792453
0.1_0.3,"lr: 0.1, er: 0.3",540000,0,215601,0.3992611111111111
0.1_0.3,"lr: 0.1, er: 0.3",550000,1,219729,0.3995072727272727
0.1_0.3,"lr: 0.1, er: 0.3",560000,1,223882,0.39978928571428574
0.1_0.3,"lr: 0.1, er: 0.3",570000,0,227929,0.3998754385964912
0.1_0.3,"lr: 0.1, er: 0.3",580000,1,232087,0.40015
0.1_0.3,"lr: 0.1, er: 0.3",590000,1,236159,0.40026949152542374
0.1_0.3,"lr: 0.1, er: 0.3",600000,0,240321,0.400535
0.1_0.3,"lr: 0.1, er: 0.3",610000,1,244455,0.40074590163934426
0.1_0.3,"lr: 0.1, er: 0.3",620000,0,248598,0.4009645161290323
0.1_0.3,"lr: 0.1, er: 0.3",630000,1,252672,0.4010666666666667
0.1_0.3,"lr: 0.1, er: 0.3",640000,0,256708,0.40110625
0.1_0.3,"lr: 0.1, er: 0.3",650000,0,260847,0.40130307692307693
0.1_0.3,"lr: 0.1, er: 0.3",660000,1,265018,0.40154242424242426
0.1_0.3,"lr: 0.1, er: 0.3",670000,0,269104,0.40164776119402984
0.1_0.3,"lr: 0.1, er: 0.3",680000,0,273148,0.4016882352941176
0.1_0.3,"lr: 0.1, er: 0.3",690000,0,277256,0.40182028985507245
0.1_0.3,"lr: 0.1, er: 0.3",700000,0,281391,0.4019871428571429
0.1_0.3,"lr: 0.1, er: 0.3",710000,0,285541,0.4021704225352113
0.1_0.3,"lr: 0.1, er: 0.3",720000,1,289721,0.4023902777777778
0.1_0.3,"lr: 0.1, er: 0.3",730000,0,293872,0.4025643835616438
0.1_0.3,"lr: 0.1, er: 0.3",740000,1,298041,0.4027581081081081
0.1_0.3,"lr: 0.1, er: 0.3",750000,0,302266,0.40302133333333334
0.1_0.3,"lr: 0.1, er: 0.3",760000,1,306442,0.40321315789473683
0.1_0.3,"lr: 0.1, er: 0.3",770000,0,310624,0.4034077922077922
0.1_0.3,"lr: 0.1, er: 0.3",780000,0,314787,0.4035730769230769
0.1_0.3,"lr: 0.1, er: 0.3",790000,0,318964,0.4037518987341772
0.1_0.3,"lr: 0.1, er: 0.3",800000,1,323074,0.4038425
0.1_0.3,"lr: 0.1, er: 0.3",810000,0,327187,0.40393456790123455
0.1_0.3,"lr: 0.1, er: 0.3",820000,0,331456,0.40421463414634146
0.1_0.3,"lr: 0.1, er: 0.3",830000,0,335701,0.4044590361445783
0.1_0.3,"lr: 0.1, er: 0.3",840000,1,339934,0.40468333333333334
0.1_0.3,"lr: 0.1, er: 0.3",850000,1,344228,0.4049741176470588
0.1_0.3,"lr: 0.1, er: 0.3",860000,0,348514,0.4052488372093023
0.1_0.3,"lr: 0.1, er: 0.3",870000,1,352730,0.4054367816091954
0.1_0.3,"lr: 0.1, er: 0.3",880000,1,357028,0.4057136363636364
0.1_0.3,"lr: 0.1, er: 0.3",890000,1,361239,0.40588651685393257
0.1_0.3,"lr: 0.1, er: 0.3",900000,0,365453,0.4060588888888889
0.1_0.3,"lr: 0.1, er: 0.3",910000,0,369674,0.4062351648351648
0.1_0.3,"lr: 0.1, er: 0.3",920000,0,373899,0.4064119565217391
0.1_0.3,"lr: 0.1, er: 0.3",930000,1,378168,0.40663225806451614
0.1_0.3,"lr: 0.1, er: 0.3",940000,1,382393,0.40680106382978726
0.1_0.3,"lr: 0.1, er: 0.3",950000,0,386659,0.40700947368421053
0.1_0.3,"lr: 0.1, er: 0.3",960000,1,390880,0.4071666666666667
0.1_0.3,"lr: 0.1, er: 0.3",970000,0,395123,0.4073432989690722
0.1_0.3,"lr: 0.1, er: 0.3",980000,0,399319,0.40746836734693875
0.1_0.3,"lr: 0.1, er: 0.3",990000,0,403584,0.40766060606060606
0.1_0.3,"lr: 0.1, er: 0.3",1000000,1,407844,0.407844
0.1_0.3,"lr: 0.1, er: 0.3",1010000,1,411984,0.4079049504950495
0.1_0.3,"lr: 0.1, er: 0.3",1014730,1,413988,0.4079784770332995
0.1_0.5,"lr: 0.1, er: 0.5",10000,0,3678,0.3678
0.1_0.5,"lr: 0.1, er: 0.5",20000,0,7317,0.36585
0.1_0.5,"lr: 0.1, er: 0.5",30000,0,10989,0.3663
0.1_0.5,"lr: 0.1, er: 0.5",40000,0,14758,0.36895
0.1_0.5,"lr: 0.1, er: 0.5",50000,0,18513,0.37026
0.1_0.5,"lr: 0.1, er: 0.5",60000,0,22240,0.37066666666666664
0.1_0.5,"lr: 0.1, er: 0.5",70000,0,25894,0.3699142857142857
0.1_0.5,"lr: 0.1, er: 0.5",80000,0,29637,0.3704625
0.1_0.5,"lr: 0.1, er: 0.5",90000,0,33364,0.3707111111111111
0.1_0.5,"lr: 0.1, er: 0.5",100000,1,37156,0.37156
0.1_0.5,"lr: 0.1, er: 0.5",110000,0,40796,0.3708727272727273
0.1_0.5,"lr: 0.1, er: 0.5",120000,1,44567,0.3713916666666667
0.1_0.5,"lr: 0.1, er: 0.5",130000,0,48283,0.3714076923076923
0.1_0.5,"lr: 0.1, er: 0.5",140000,0,52102,0.37215714285714285
0.1_0.5,"lr: 0.1, er: 0.5",150000,0,55946,0.3729733333333333
0.1_0.5,"lr: 0.1, er: 0.5",160000,0,59656,0.37285
0.1_0.5,"lr: 0.1, er: 0.5",170000,0,63437,0.37315882352941177
0.1_0.5,"lr: 0.1, er: 0.5",180000,0,67305,0.3739166666666667
0.1_0.5,"lr: 0.1, er: 0.5",190000,0,71100,0.3742105263157895
0.1_0.5,"lr: 0.1, er: 0.5",200000,0,74896,0.37448
0.1_0.5,"lr: 0.1, er: 0.5",210000,1,78649,0.37451904761904764
0.1_0.5,"lr: 0.1, er: 0.5",220000,0,82413,0.37460454545454547
0.1_0.5,"lr: 0.1, er: 0.5",230000,1,86300,0.37521739130434784
0.1_0.5,"lr: 0.1, er: 0.5",240000,1,90143,0.37559583333333335
0.1_0.5,"lr: 0.1, er: 0.5",250000,0,93934,0.375736
0.1_0.5,"lr: 0.1, er: 0.5",260000,0,97784,0.37609230769230767
0.1_0.5,"lr: 0.1, er: 0.5",270000,0,101660,0.37651851851851853
0.1_0.5,"lr: 0.1, er: 0.5",280000,0,105514,0.3768357142857143
0.1_0.5,"lr: 0.1, er: 0.5",290000,1,109351,0.37707241379310347
0.1_0.5,"lr: 0.1, er: 0.5",300000,0,113184,0.37728
0.1_0.5,"lr: 0.1, er: 0.5",310000,0,116988,0.37738064516129033
0.1_0.5,"lr: 0.1, er: 0.5",320000,0,120795,0.377484375
0.1_0.5,"lr: 0.1, er: 0.5",330000,1,124591,0.37754848484848486
0.1_0.5,"lr: 0.1, er: 0.5",340000,1,128379,0.3775852941176471
0.1_0.5,"lr: 0.1, er: 0.5",350000,1,132251,0.37786
0.1_0.5,"lr: 0.1, er: 0.5",360000,0,136127,0.3781305555555556
0.1_0.5,"lr: 0.1, er: 0.5",370000,1,139944,0.37822702702702704
0.1_0.5,"lr: 0.1, er: 0.5",380000,0,143877,0.37862368421052633
0.1_0.5,"lr: 0.1, er: 0.5",390000,0,147843,0.3790846153846154
0.1_0.5,"lr: 0.1, er: 0.5",400000,0,151799,0.3794975
0.1_0.5,"lr: 0.1, er: 0.5",410000,1,155810,0.38002439024390244
0.1_0.5,"lr: 0.1, er: 0.5",420000,0,159784,0.38043809523809524
0.1_0.5,"lr: 0.1, er: 0.5",430000,0,163756,0.3808279069767442
0.1_0.5,"lr: 0.1, er: 0.5",440000,1,167689,0.3811113636363636
0.1_0.5,"lr: 0.1, er: 0.5",450000,0,171717,0.38159333333333334
0.1_0.5,"lr: 0.1, er: 0.5",460000,1,175757,0.38208043478260867
0.1_0.5,"lr: 0.1, er: 0.5",470000,0,179685,0.38230851063829785
0.1_0.5,"lr: 0.1, er: 0.5",480000,1,183594,0.3824875
0.1_0.5,"lr: 0.1, er: 0.5",490000,1,187648,0.38295510204081634
0.1_0.5,"lr: 0.1, er: 0.5",500000,0,191637,0.383274
0.1_0.5,"lr: 0.1, er: 0.5",510000,0,195591,0.38351176470588233
0.1_0.5,"lr: 0.1, er: 0.5",520000,0,199573,0.38379423076923075
0.1_0.5,"lr: 0.1, er: 0.5",530000,0,203544,0.3840452830188679
0.1_0.5,"lr: 0.1, er: 0.5",540000,1,207500,0.38425925925925924
0.1_0.5,"lr: 0.1, er: 0.5",550000,0,211554,0.38464363636363635
0.1_0.5,"lr: 0.1, er: 0.5",560000,1,215596,0.38499285714285714
0.1_0.5,"lr: 0.1, er: 0.5",570000,1,219635,0.3853245614035088
0.1_0.5,"lr: 0.1, er: 0.5",580000,1,223701,0.3856913793103448
0.1_0.5,"lr: 0.1, er: 0.5",590000,1,227696,0.38592542372881355
0.1_0.5,"lr: 0.1, er: 0.5",600000,1,231669,0.386115
0.1_0.5,"lr: 0.1, er: 0.5",610000,0,235746,0.3864688524590164
0.1_0.5,"lr: 0.1, er: 0.5",620000,1,239815,0.3867983870967742
0.1_0.5,"lr: 0.1, er: 0.5",630000,0,243846,0.3870571428571429
0.1_0.5,"lr: 0.1, er: 0.5",640000,1,247956,0.38743125
0.1_0.5,"lr: 0.1, er: 0.5",650000,0,251956,0.3876246153846154
0.1_0.5,"lr: 0.1, er: 0.5",660000,0,256107,0.3880409090909091
0.1_0.5,"lr: 0.1, er: 0.5",670000,1,260190,0.3883432835820895
0.1_0.5,"lr: 0.1, er: 0.5",680000,1,264228,0.3885705882352941
0.1_0.5,"lr: 0.1, er: 0.5",690000,0,268371,0.38894347826086956
0.1_0.5,"lr: 0.1, er: 0.5",700000,0,272506,0.3892942857142857
0.1_0.5,"lr: 0.1, er: 0.5",710000,1,276656,0.389656338028169
0.1_0.5,"lr: 0.1, er: 0.5",720000,0,280833,0.3900458333333333
0.1_0.5,"lr: 0.1, er: 0.5",730000,1,284983,0.3903876712328767
0.1_0.5,"lr: 0.1, er: 0.5",740000,0,289098,0.390672972972973
0.1_0.5,"lr: 0.1, er: 0.5",750000,0,293247,0.390996
0.1_0.5,"lr: 0.1, er: 0.5",760000,0,297330,0.39122368421052633
0.1_0.5,"lr: 0.1, er: 0.5",770000,0,301452,0.3914961038961039
0.1_0.5,"lr: 0.1, er: 0.5",780000,1,305469,0.3916269230769231
0.1_0.5,"lr: 0.1, er: 0.5",790000,1,309547,0.39183164556962025
0.1_0.5,"lr: 0.1, er: 0.5",800000,0,313657,0.39207125
0.1_0.5,"lr: 0.1, er: 0.5",810000,0,317785,0.39232716049382715
0.1_0.5,"lr: 0.1, er: 0.5",820000,0,321903,0.39256463414634146
0.1_0.5,"lr: 0.1, er: 0.5",830000,0,326045,0.3928253012048193
0.1_0.5,"lr: 0.1, er: 0.5",840000,1,330164,0.39305238095238093
0.1_0.5,"lr: 0.1, er: 0.5",850000,0,334249,0.39323411764705885
0.1_0.5,"lr: 0.1, er: 0.5",860000,0,338527,0.3936360465116279
0.1_0.5,"lr: 0.1, er: 0.5",870000,0,342732,0.3939448275862069
0.1_0.5,"lr: 0.1, er: 0.5",880000,1,346974,0.39428863636363637
0.1_0.5,"lr: 0.1, er: 0.5",890000,1,351181,0.39458539325842695
0.1_0.5,"lr: 0.1, er: 0.5",900000,1,355333,0.39481444444444447
0.1_0.5,"lr: 0.1, er: 0.5",910000,1,359519,0.39507582417582415
0.1_0.5,"lr: 0.1, er: 0.5",920000,0,363713,0.39534021739130437
0.1_0.5,"lr: 0.1, er: 0.5",930000,0,367876,0.39556559139784947
0.1_0.5,"lr: 0.1, er: 0.5",940000,0,372081,0.3958308510638298
0.1_0.5,"lr: 0.1, er: 0.5",950000,0,376345,0.39615263157894737
0.1_0.5,"lr: 0.1, er: 0.5",960000,0,380549,0.3964052083333333
0.1_0.5,"lr: 0.1, er: 0.5",970000,1,384703,0.39660103092783505
0.1_0.5,"lr: 0.1, er: 0.5",980000,0,388974,0.3969122448979592
0.1_0.5,"lr: 0.1, er: 0.5",990000,0,393197,0.3971686868686869
0.1_0.5,"lr: 0.1, er: 0.5",1000000,0,397381,0.397381
0.1_0.5,"lr: 0.1, er: 0.5",1010000,0,401625,0.39764851485148517
0.1_0.5,"lr: 0.1, er: 0.5",1016078,0,404188,0.397792295473379
0.1_1,"lr: 0.1, er: 1",10000,0,3207,0.3207
0.1_1,"lr: 0.1, er: 1",20000,0,6320,0.316
0.1_1,"lr: 0.1, er: 1",30000,1,9540,0.318
0.1_1,"lr: 0.1, er: 1",40000,1,12750,0.31875
0.1_1,"lr: 0.1, er: 1",50000,1,15962,0.31924
0.1_1,"lr: 0.1, er: 1",60000,0,19186,0.31976666666666664
0.1_1,"lr: 0.1, er: 1",70000,1,22449,0.3207
0.1_1,"lr: 0.1, er: 1",80000,0,25703,0.3212875
0.1_1,"lr: 0.1, er: 1",90000,1,28945,0.3216111111111111
0.1_1,"lr: 0.1, er: 1",100000,0,32200,0.322
0.1_1,"lr: 0.1, er: 1",110000,1,35499,0.3227181818181818
0.1_1,"lr: 0.1, er: 1",120000,1,38846,0.32371666666666665
0.1_1,"lr: 0.1, er: 1",130000,1,42225,0.3248076923076923
0.1_1,"lr: 0.1, er: 1",140000,0,45610,0.3257857142857143
0.1_1,"lr: 0.1, er: 1",150000,0,48840,0.3256
0.1_1,"lr: 0.1, er: 1",160000,0,52223,0.32639375
0.1_1,"lr: 0.1, er: 1",170000,1,55613,0.3271352941176471
0.1_1,"lr: 0.1, er: 1",180000,0,58939,0.3274388888888889
0.1_1,"lr: 0.1, er: 1",190000,1,62172,0.32722105263157897
0.1_1,"lr: 0.1, er: 1",200000,0,65517,0.327585
0.1_1,"lr: 0.1, er: 1",210000,1,69042,0.32877142857142855
0.1_1,"lr: 0.1, er: 1",220000,0,72490,0.3295
0.1_1,"lr: 0.1, er: 1",230000,0,75874,0.3298869565217391
0.1_1,"lr: 0.1, er: 1",240000,0,79306,0.3304416666666667
0.1_1,"lr: 0.1, er: 1",250000,1,82733,0.330932
0.1_1,"lr: 0.1, er: 1",260000,1,86224,0.33163076923076923
0.1_1,"lr: 0.1, er: 1",270000,1,89593,0.3318259259259259
0.1_1,"lr: 0.1, er: 1",280000,1,93073,0.3324035714285714
0.1_1,"lr: 0.1, er: 1",290000,1,96669,0.33334137931034485
0.1_1,"lr: 0.1, er: 1",300000,0,100174,0.33391333333333334
0.1_1,"lr: 0.1, er: 1",310000,0,103740,0.33464516129032257
0.1_1,"lr: 0.1, er: 1",320000,1,107257,0.335178125
0.1_1,"lr: 0.1, er: 1",330000,0,110759,0.33563333333333334
0.1_1,"lr: 0.1, er: 1",340000,0,114351,0.3363264705882353
0.1_1,"lr: 0.1, er: 1",350000,0,117812,0.3366057142857143
0.1_1,"lr: 0.1, er: 1",360000,1,121396,0.33721111111111113
0.1_1,"lr: 0.1, er: 1",370000,1,125048,0.3379675675675676
0.1_1,"lr: 0.1, er: 1",380000,0,128634,0.3385105263157895
0.1_1,"lr: 0.1, er: 1",390000,0,132198,0.33896923076923074
0.1_1,"lr: 0.1, er: 1",400000,0,135731,0.3393275
0.1_1,"lr: 0.1, er: 1",410000,1,139312,0.33978536585365854
0.1_1,"lr: 0.1, er: 1",420000,1,142921,0.3402880952380952
0.1_1,"lr: 0.1, er: 1",430000,1,146591,0.3409093023255814
0.1_1,"lr: 0.1, er: 1",440000,0,150185,0.34132954545454547
0.1_1,"lr: 0.1, er: 1",450000,0,153835,0.3418555555555556
0.1_1,"lr: 0.1, er: 1",460000,0,157592,0.3425913043478261
0.1_1,"lr: 0.1, er: 1",470000,0,161247,0.3430787234042553
0.1_1,"lr: 0.1, er: 1",480000,0,164992,0.34373333333333334
0.1_1,"lr: 0.1, er: 1",490000,0,168700,0.3442857142857143
0.1_1,"lr: 0.1, er: 1",500000,0,172412,0.344824
0.1_1,"lr: 0.1, er: 1",510000,0,176024,0.34514509803921567
0.1_1,"lr: 0.1, er: 1",520000,1,179704,0.3455846153846154
0.1_1,"lr: 0.1, er: 1",530000,0,183413,0.3460622641509434
0.1_1,"lr: 0.1, er: 1",540000,0,187080,0.34644444444444444
0.1_1,"lr: 0.1, er: 1",550000,0,190831,0.3469654545454545
0.1_1,"lr: 0.1, er: 1",560000,0,194557,0.34742321428571427
0.1_1,"lr: 0.1, er: 1",570000,0,198384,0.3480421052631579
0.1_1,"lr: 0.1, er: 1",580000,0,202058,0.34837586206896554
0.1_1,"lr: 0.1, er: 1",590000,0,205819,0.3488457627118644
0.1_1,"lr: 0.1, er: 1",600000,0,209695,0.34949166666666664
0.1_1,"lr: 0.1, er: 1",610000,1,213524,0.3500393442622951
0.1_1,"lr: 0.1, er: 1",620000,1,217308,0.3504967741935484
0.1_1,"lr: 0.1, er: 1",630000,1,221170,0.3510634920634921
0.1_1,"lr: 0.1, er: 1",640000,1,224982,0.351534375
0.1_1,"lr: 0.1, er: 1",650000,1,228833,0.3520507692307692
0.1_1,"lr: 0.1, er: 1",660000,0,232661,0.35251666666666664
0.1_1,"lr: 0.1, er: 1",670000,0,236509,0.3529985074626866
0.1_1,"lr: 0.1, er: 1",680000,1,240399,0.3535279411764706
0.1_1,"lr: 0.1, er: 1",690000,0,244354,0.35413623188405796
0.1_1,"lr: 0.1, er: 1",700000,1,248278,0.35468285714285713
0.1_1,"lr: 0.1, er: 1",710000,0,252181,0.3551845070422535
0.1_1,"lr: 0.1, er: 1",720000,1,256063,0.35564305555555553
0.1_1,"lr: 0.1, er: 1",730000,0,259985,0.35614383561643836
0.1_1,"lr: 0.1, er: 1",740000,0,263892,0.3566108108108108
0.1_1,"lr: 0.1, er: 1",750000,0,267817,0.3570893333333333
0.1_1,"lr: 0.1, er: 1",760000,0,271805,0.35763815789473685
0.1_1,"lr: 0.1, er: 1",770000,0,275820,0.3582077922077922
0.1_1,"lr: 0.1, er: 1",780000,0,279749,0.3586525641025641
0.1_1,"lr: 0.1, er: 1",790000,1,283672,0.3590784810126582
0.1_1,"lr: 0.1, er: 1",800000,0,287685,0.35960625
0.1_1,"lr: 0.1, er: 1",810000,1,291647,0.360058024691358
0.1_1,"lr: 0.1, er: 1",820000,1,295726,0.36064146341463416
0.1_1,"lr: 0.1, er: 1",830000,1,299729,0.3611192771084337
0.1_1,"lr: 0.1, er: 1",840000,0,303760,0.3616190476190476
0.1_1,"lr: 0.1, er: 1",850000,0,307751,0.36206
0.1_1,"lr: 0.1, er: 1",860000,0,311792,0.3625488372093023
0.1_1,"lr: 0.1, er: 1",870000,1,315856,0.3630528735632184
0.1_1,"lr: 0.1, er: 1",880000,1,320020,0.36365909090909093
0.1_1,"lr: 0.1, er: 1",890000,0,324105,0.3641629213483146
0.1_1,"lr: 0.1, er: 1",900000,0,328225,0.36469444444444443
0.1_1,"lr: 0.1, er: 1",910000,0,332342,0.36521098901098903
0.1_1,"lr: 0.1, er: 1",920000,1,336388,0.36563913043478263
0.1_1,"lr: 0.1, er: 1",930000,1,340470,0.3660967741935484
0.1_1,"lr: 0.1, er: 1",940000,1,344517,0.36650744680851066
0.1_1,"lr: 0.1, er: 1",950000,1,348680,0.36703157894736843
0.1_1,"lr: 0.1, er: 1",960000,0,352778,0.36747708333333334
0.1_1,"lr: 0.1, er: 1",970000,1,356993,0.3680340206185567
0.1_1,"lr: 0.1, er: 1",980000,1,361185,0.3685561224489796
0.1_1,"lr: 0.1, er: 1",990000,1,365478,0.369169696969697
0.1_1,"lr: 0.1, er: 1",1000000,0,369678,0.369678
0.1_1,"lr: 0.1, er: 1",1010000,1,373910,0.3702079207920792
0.1_1,"lr: 0.1, er: 1",1018122,0,377336,0.3706196310461811
0.3_0.3,"lr: 0.3, er: 0.3",10000,0,3759,0.3759
0.3_0.3,"lr: 0.3, er: 0.3",20000,0,7575,0.37875
0.3_0.3,"lr: 0.3, er: 0.3",30000,0,11486,0.3828666666666667
0.3_0.3,"lr: 0.3, er: 0.3",40000,0,15400,0.385
0.3_0.3,"lr: 0.3, er: 0.3",50000,0,19352,0.38704
0.3_0.3,"lr: 0.3, er: 0.3",60000,1,23179,0.38631666666666664
0.3_0.3,"lr: 0.3, er: 0.3",70000,1,27072,0.38674285714285717
0.3_0.3,"lr: 0.3, er: 0.3",80000,1,30850,0.385625
0.3_0.3,"lr: 0.3, er: 0.3",90000,0,34792,0.3865777777777778
0.3_0.3,"lr: 0.3, er: 0.3",100000,0,38681,0.38681
0.3_0.3,"lr: 0.3, er: 0.3",110000,0,42539,0.3867181818181818
0.3_0.3,"lr: 0.3, er: 0.3",120000,1,46434,0.38695
0.3_0.3,"lr: 0.3, er: 0.3",130000,0,50365,0.3874230769230769
0.3_0.3,"lr: 0.3, er: 0.3",140000,0,54260,0.38757142857142857
0.3_0.3,"lr: 0.3, er: 0.3",150000,0,58228,0.3881866666666667
0.3_0.3,"lr: 0.3, er: 0.3",160000,0,62182,0.3886375
0.3_0.3,"lr: 0.3, er: 0.3",170000,1,66092,0.3887764705882353
0.3_0.3,"lr: 0.3, er: 0.3",180000,1,69951,0.38861666666666667
0.3_0.3,"lr: 0.3, er: 0.3",190000,0,73903,0.38896315789473684
0.3_0.3,"lr: 0.3, er: 0.3",200000,0,77835,0.389175
0.3_0.3,"lr: 0.3, er: 0.3",210000,1,81764,0.38935238095238095
0.3_0.3,"lr: 0.3, er: 0.3",220000,0,85762,0.38982727272727274
0.3_0.3,"lr: 0.3, er: 0.3",230000,0,89560,0.3893913043478261
0.3_0.3,"lr: 0.3, er: 0.3",240000,1,93536,0.3897333333333333
0.3_0.3,"lr: 0.3, er: 0.3",250000,0,97524,0.390096
0.3_0.3,"lr: 0.3, er: 0.3",260000,0,101426,0.3901
